,text,token_list,Hashtag,Mentions
1813,"Também inauguramos um sistema de esgoto que atende Itanhaém, Mongaguá e Praia Grande. https://t.co/JaBuH7oh3D","['inauguramos', 'esgoto', 'atende', 'itanhaém', 'mongaguá', 'praia']",[],[]
1814,"O lugar agora oferece lazer para toda a família, incluindo pista de patinação, pergolado, quiosques, palco e um playground para as crianças.","['oferece', 'lazer', 'família', 'incluindo', 'pista', 'patinação', 'pergolado', 'quiosques', 'palco', 'playground', 'crianças']",[],[]
1815,Em Itanhaém entregamos as obras de revitalização da Praça Ângelo Guerra. https://t.co/5dLu0FxQ9a,"['itanhaém', 'entregamos', 'obras', 'revitalização', 'praça', 'guerra']",[],[]
1816,Também autorizamos a integração do VLT ao serviço de transporte municipal de Santos. Grandes conquistas para a população da baixada.,"['autorizamos', 'integração', 'vlt', 'serviço', 'transporte', 'municipal', 'santos', 'conquistas', 'população', 'baixada']",[],[]
1817,"O espaço vai oferecer oficinas culturais, cursos profissionalizantes, além de atividades esportivas e de lazer. https://t.co/epqCawmzXM","['espaço', 'oferecer', 'oficinas', 'culturais', 'cursos', 'profissionalizantes', 'atividades', 'esportivas', 'lazer']",[],[]
1818,"Uma alegria estar em Santos hoje na entrega do novo Centro Turístico, Cultural e Esportivo da Vila Progresso. https://t.co/dod4kzM7XJ","['alegria', 'santos', 'hoje', 'entrega', 'centro', 'turístico', 'cultural', 'esportivo', 'vila', 'progresso']",[],[]
1819,Boa noite e um ótimo fim de semana a todos.,"['noite', 'semana']",[],[]
1820,"@RaquelATeixeira Foi uma alegria receber o time goiano, secretária. Sejam sempre bem-vindos. Grande abraço.","['alegria', 'receber', 'time', 'goiano', 'secretária', 'bem-vindos', 'abraço']",[],['raquelateixeira']
1821,"RT @paulasouzasp: #VestibularFatec Para quem se interessa pelo setor agropecuário, conheça os cursos que as Fatecs oferecem na área: https:…","['rt', 'interessa', 'setor', 'agropecuário', 'conheça', 'cursos', 'fatecs', 'oferecem']",['vestibularfatec'],['paulasouzasp']
1822,@valdemir468 @jairzinho219 @jose45cunha Obrigado pelas mensagens e pelo apoio. Forte abraço.,"['mensagens', 'forte', 'abraço']",[],"['valdemir468', 'jairzinho219', 'jose45cunha']"
