,text,token_list,Hashtag,Mentions
3186,"Desde o debate anterior, a presidente não consegue fazer algo essencial para um 2º mandato: reconhecer seus erros. #DebateDoSBT #SouMarina40","['debate', 'anterior', 'presidente', 'consegue', 'essencial', '2º', 'mandato', 'reconhecer', 'erros']","['debatedosbt', 'soumarina40']",[]
3187,Eu não vejo nenhuma incompatibilidade em quem vive honestamente do seu trabalho e a renovação da política. #DebateDoSBT #SouMarina40,"['vejo', 'incompatibilidade', 'vive', 'honestamente', 'trabalho', 'renovação', 'política']","['debatedosbt', 'soumarina40']",[]
3188,Eu vivo honestamente daquilo que faço. Todo mundo sabe que dou palestras para poder levar a mensagem do desenvolvimento sustentável.,"['vivo', 'honestamente', 'daquilo', 'mundo', 'dou', 'palestras', 'levar', 'mensagem', 'desenvolvimento', 'sustentável']",[],[]
3189,"Vamos fazer parcerias com a iniciativa privada para aperfeiçoar o saneamento, que melhora a vida das cidades e o desenvolvimento do povo.","['vamos', 'parcerias', 'iniciativa', 'privada', 'aperfeiçoar', 'saneamento', 'melhora', 'vida', 'cidades', 'desenvolvimento']",[],[]
3190,"O tratamento do esgoto melhora a qualidade de vidas das pessoas. No nosso programa de governo, será uma prioridade. #DebateDoSBT","['tratamento', 'esgoto', 'melhora', 'qualidade', 'vidas', 'pessoas', 'programa', 'governo', 'prioridade']",['debatedosbt'],[]
3191,"Quando é para subsidiar os juros dos bancos, ninguém pergunta de onde vem o dinheiro. #DebateDoSBT #SouMarina40","['subsidiar', 'juros', 'bancos', 'ninguém', 'pergunta', 'dinheiro']","['debatedosbt', 'soumarina40']",[]
3192,Vamos fazer com que o nosso País tenha mais eficiência nos gastos públicos e nos tributos. #DebateDoSBT #SouMarina40,"['vamos', 'país', 'eficiência', 'gastos', 'públicos', 'tributos']","['debatedosbt', 'soumarina40']",[]
3193,O dinheiro do pré-sal já está assegurado. Vamos sim fazer bom uso dos recursos do pré-sal.#DebateDoSBT  #SouMarina40,"['dinheiro', 'pré-sal', 'assegurado', 'vamos', 'uso', 'recursos', 'pré-sal']","['debatedosbt', 'soumarina40']",[]
3194,Começa agora mais um debate. #SouMarina40 http://t.co/t4l4TQ21ZV,"['começa', 'debate', 'http://t.co/t4l4tq21zv']",['soumarina40'],[]
3195,"Equipe40 - #TV40 AO VIVO - Assista agora entrevista coletiva de Marina.
http://t.co/RVpI8ZK2sD","['equipe', '40', 'vivo', 'assista', 'entrevista', 'coletiva', 'marina', 'http://t.co/rvpi8zk2sd']",['tv40'],[]
