,text,token_list,Hashtag,Mentions
61,SBT e o Voto Impresso: O TSE tem a obrigação de garantir eleições transparentes e confiáveis. https://t.co/ouxb2C27Pl,"['sbt', 'voto', 'impresso', 'tse', 'obrigação', 'garantir', 'eleições', 'transparentes', 'confiáveis']",[],[]
62,"- FHC: “Bolsonaro não tem pensamento liberal, não sei se tem até pensamento!”https://t.co/8Obsy8KWDp

- Jair Bolsonaro:”FHC é tão obstinado pela liberação das drogas que teve seu cérebro, se que ainda tem, deslocado para o intestino grosso”","['fhc', 'bolsonaro', 'pensamento', 'liberal', 'pensamento', 'jair', 'bolsonaro', 'fhc', 'obstinado', 'liberação', 'drogas', 'cérebro', 'deslocado', 'intestino', 'grosso']",[],[]
63,Cada dia uma surpresa bacana! 👍🏻😀 https://t.co/X8UHRGs4ia,"['dia', 'surpresa', 'bacana']",[],[]
64,"A Globo sabe que armas salvam vidas. A Globo, por poder, negou a verdade sobre o período militar (1964 a 1985).
A TV Globo nasceu em 1965 (ditadura?). Hoje, armas nas mãos do povo, podem nos livrar de uma ditadura (vide Venezuela). Oh, Globo, quanta desonra! https://t.co/1nHzUPRtv3","['globo', 'armas', 'salvam', 'vidas', 'globo', 'negou', 'verdade', 'período', 'militar', '1964', '1985', 'tv', 'globo', 'nasceu', '1965', 'ditadura', 'hoje', 'armas', 'mãos', 'livrar', 'ditadura', 'vide', 'venezuela', 'oh', 'globo', 'quanta', 'desonra']",[],[]
65,"- @BolsonaroSP , em nome da Família Bolsonaro fala sobre o Caso @gusttavo_lima . https://t.co/310Pf6yikR","['nome', 'família', 'bolsonaro', 'fala', 'caso']",[],"['bolsonarosp', 'gusttavo_lima']"
66,- Um minuto desta segunda-feira no Japão. https://t.co/Y9Ta8glbVG,"['minuto', 'segunda-feira', 'japão']",[],[]
67,"- Depois de Hamamatsu, Bolsonaro é recebido como “ídolo” em Oizumi. https://t.co/8BteZyEyKk","['hamamatsu', 'bolsonaro', 'recebido', 'ídolo', 'oizumi']",[],[]
68,"- Teatro Fashion Mall, Rio/RJ, 24 de fevereiro de 2018.
- Enquete: Presidente da República. https://t.co/GjtJAmDRwK","['teatro', 'fashion', 'mall', 'rio', 'rj', '24', 'fevereiro', '2018', 'enquete', 'presidente', 'república']",[],[]
69,Hamamatsu / Oizumi (Japão). https://t.co/w0O4xqjKgM,"['hamamatsu', 'oizumi', 'japão']",[],[]
70,"- Major Vitor Hugo e Andreia em Goiás. 
- A juventude e o futuro do Brasil. https://t.co/k1UwoQbZB7","['major', 'vitor', 'hugo', 'andreia', 'goiás', 'juventude', 'futuro', 'brasil']",[],[]
71,"Sou contra a criação de qualquer outro Ministério, contudo o possível surgimento da Segurança somente teria alguma lógica se Governo nomeasse para a Defesa um Oficial-General de 4 estrelas (último posto).","['criação', 'outro', 'ministério', 'surgimento', 'segurança', 'alguma', 'lógica', 'governo', 'nomeasse', 'defesa', 'oficial-general', '4', 'estrelas', 'posto']",[],[]
72,"-Idoso toma arma de assaltante e é preso no Paraná. Na ação o marginal fere o filho do idoso. O idoso não foi para Audiência de Custódia. Se fosse o contrário, o bandido já estaria solto. Vamos mudar isso? https://t.co/GvPLwHlGIY","['idoso', 'toma', 'arma', 'assaltante', 'preso', 'paraná', 'ação', 'marginal', 'fere', 'filho', 'idoso', 'idoso', 'audiência', 'custódia', 'contrário', 'bandido', 'estaria', 'solto', 'vamos', 'mudar']",[],[]
73,"Quando falamos de educação de qualidade, não estamos tratando apenas de investimentos, mas da aplicação correta destes, além da desintoxicação do ensino, que tem sido usado para formação de militância partidária. Isso é decisivo para o Brasil voltar aos trilhos do conhecimento!","['falamos', 'educação', 'qualidade', 'tratando', 'investimentos', 'aplicação', 'correta', 'destes', 'desintoxicação', 'ensino', 'sido', 'usado', 'formação', 'militância', 'partidária', 'decisivo', 'brasil', 'voltar', 'trilhos', 'conhecimento']",[],[]
74,O único golpe real é contra a população brasileira. https://t.co/Wc8oeDRwiX,"['único', 'golpe', 'real', 'população', 'brasileira']",[],[]
75,"Nossa ida à Ásia demonstra nosso desejo de darmos novas e boas referências aos nossos jovens e ao Brasil. Esperamos voltar com mais ideias em favor do crescimento do nosso país, priorizando a educação na base, o desenvolvimento, o respeito ao professor e a qualificação do aluno.","['ida', 'ásia', 'demonstra', 'desejo', 'darmos', 'boas', 'referências', 'jovens', 'brasil', 'esperamos', 'voltar', 'ideias', 'crescimento', 'país', 'priorizando', 'educação', 'base', 'desenvolvimento', 'respeito', 'professor', 'qualificação', 'aluno']",[],[]
76,"Com controle do pensamento, índices bastante duvidosos, manipulados e ausência em rankings reconhecidos, Cuba sempre foi a referência do PT, PMDB, PSDB, PSOL, PCdoB e toda a esquerda que dominou o país nas últimas décadas, o que reflete bem nossa atual situação.","['controle', 'pensamento', 'índices', 'duvidosos', 'manipulados', 'ausência', 'rankings', 'reconhecidos', 'cuba', 'referência', 'pt', 'pmdb', 'psdb', 'psol', 'pcdob', 'esquerda', 'dominou', 'país', 'últimas', 'décadas', 'reflete', 'atual', 'situação']",[],[]
77,"- Lula: ""Temer quer os eleitores de Bolsonaro.""

- Esses 2 indivíduos ainda falam em candidaturas... https://t.co/VD7JSTytVc","['lula', 'temer', 'eleitores', 'bolsonaro', '2', 'indivíduos', 'falam', 'candidaturas']",[],[]
78,"RT @conexaopolitica: BRASIL: Família Bolsonaro viajará para a Ásia em busca de soluções para a educação

https://t.co/z4eazQCh5P","['rt', 'brasil', 'família', 'bolsonaro', 'viajará', 'ásia', 'busca', 'soluções', 'educação']",[],['conexaopolitica']
79,Obrigado Belém do Pará! https://t.co/c4IJ8Ilw9k,"['belém', 'pará']",[],[]
80,"- General Heleno e a política nacional.
- Porque Jair Bolsonaro. https://t.co/WCC3Vacimq","['general', 'heleno', 'política', 'nacional', 'jair', 'bolsonaro']",[],[]
81,Origem da impunidade. https://t.co/uJXa0a4nFe,"['origem', 'impunidade']",[],[]
82,- Intervenção: https://t.co/57HtNqBFdL,['intervenção'],[],[]
83,"DIREITO DE TENTAR. Dê sua opinião, ela é importante para todos nós. https://t.co/TsCse9bpNA","['direito', 'dê', 'opinião', 'importante']",[],[]
84,"RT @W2Caetano: ''Que doutrinação, o Quê! Isso não existe. É Teoria da Conspiração...''

Professor é Flagrado dizendo que Mulheres perderão…","['rt', 'doutrinação', 'existe', 'teoria', 'conspiração', 'professor', 'flagrado', 'dizendo', 'mulheres', 'perderão']",[],['w2caetano']
85,RT @CarlosBolsonaro: Tem que ser muito canalha para dizer que a migração de votos de Lula para Bolsonaro se daria porque pensam iguais. Há…,"['rt', 'canalha', 'migração', 'votos', 'lula', 'bolsonaro', 'daria', 'pensam', 'iguais']",[],['carlosbolsonaro']
86,Mas e o “gópi”? Sem falar das negociações com o PSDB. Não há novidade alguma nesse tabuleiro do sistema! https://t.co/KaLirHqrTe,"['gópi', 'falar', 'negociações', 'psdb', 'novidade', 'alguma', 'tabuleiro']",[],[]
87,Obrigado Maranguape. Um abraço Ceará. Imagens da carreata: André Fernandes. https://t.co/uqcB1Rl5kw,"['maranguape', 'abraço', 'ceará', 'imagens', 'carreata', 'andré', 'fernandes']",[],[]
88,Para descontrair um pouco! 👍🏻 https://t.co/FSpDlGjbev,['descontrair'],[],[]
89,"Esta intervenção deve ser ampla, geral e irrestrita sem pirotecnias. https://t.co/VLUJzcBgKd","['intervenção', 'ampla', 'irrestrita', 'pirotecnias']",[],[]
90,RT @CarlosBolsonaro: Este jogo de desinformação dos mau caracteres somente mostra que o único intuito destes é denegrir as únicas pessoas q…,"['rt', 'jogo', 'desinformação', 'mau', 'caracteres', 'mostra', 'único', 'intuito', 'destes', 'denegrir', 'únicas', 'pessoas', 'q']",[],['carlosbolsonaro']
91,"- Por que o Paraguai cresce, em média, 7%/ano?

- Seus ministros são todos técnicos, sem indicações políticas,

- Energia barata (Itaipu);

- Sem burocracia, desregulamentação;

- Impostos baixos; ...

- Assista: https://t.co/KMAMgTKdCA","['paraguai', 'cresce', 'média', '7', 'ano', 'ministros', 'técnicos', 'indicações', 'políticas', 'energia', 'barata', 'itaipu', 'burocracia', 'desregulamentação', 'impostos', 'baixos', 'assista']",[],[]
92,“O exemplo tem que vir de cima. Logo deveria Temer e Ministros envolvidos em corrupção afastarem-se do Poder para que a faxina tenha legitimidade!” https://t.co/9ovUSqWYUF,"['vir', 'deveria', 'temer', 'ministros', 'envolvidos', 'corrupção', 'afastarem-se', 'faxina', 'legitimidade']",[],[]
93,Pequeno resumo de nossa chegada em mais de 20 aeroportos nas 5 Regiões do Brasil. Cada dia passado a responsabilidade aumenta! Obrigado a todos pela grande consideração! 🇧🇷 https://t.co/30BQ3hZuVQ,"['pequeno', 'resumo', 'chegada', '20', 'aeroportos', '5', 'regiões', 'brasil', 'dia', 'passado', 'responsabilidade', 'aumenta', 'consideração']",[],[]
94,"- General Heleno e como deveria ser uma Intervenção para valer.
- Jair Bolsonaro: ""O primeiro ato, se Temer tivesse autoridade moral, seria substituir o atual Ministro da Defesa, que além de comunista, é desarmamentista."" https://t.co/mGotyHQ68A","['general', 'heleno', 'deveria', 'intervenção', 'valer', 'jair', 'bolsonaro', 'ato', 'temer', 'autoridade', 'moral', 'substituir', 'atual', 'ministro', 'defesa', 'comunista', 'desarmamentista']",[],[]
