,text,token_list,Hashtag,Mentions
21,"Bom dia. Permaneço hoje em Santa Catarina. Estarei às 15h na Associação Empresarial de Xanxerê (Acix) e participarei de debate com professores e estudantes na Unoesc.

Participe!","['dia', 'permaneço', 'hoje', 'santa', 'catarina', 'estarei', '15h', 'associação', 'empresarial', 'xanxerê', 'acix', 'participarei', 'debate', 'professores', 'estudantes', 'unoesc', 'participe']",[],[]
22,"Bom dia! Nesta terça-feira vou ao município de Caçador, em SC. Às 16h participarei de um encontro com empresários na Associação Empresarial de Caçador (ACIC) e, às 19h, participo de debate com professores e estudantes na Universidade Alto Vale do Rio do Peixe (Uniarp) Participe!","['dia', 'terça-feira', 'vou', 'município', 'caçador', 'sc', '16h', 'participarei', 'encontro', 'empresários', 'associação', 'empresarial', 'caçador', 'acic', '19h', 'participo', 'debate', 'professores', 'estudantes', 'universidade', 'alto', 'vale', 'rio', 'peixe', 'uniarp', 'participe']",[],[]
23,"Vamos conversar sobre o Ceará e sobre o Brasil!

Participe! https://t.co/5j5LE1iod9","['vamos', 'conversar', 'ceará', 'brasil', 'participe']",[],[]
24,"Bom dia! Participo hoje, 18h, do II seminário das Câmaras Municipais e Vereadores de Minas Gerais. Vamos conversar sobre os desafios do Brasil e os reflexos nos municípios. 

O evento será na Câmara Municipal de Conceição do Mato Dentro (MG).","['dia', 'participo', 'hoje', '18h', 'ii', 'seminário', 'câmaras', 'municipais', 'vereadores', 'minas', 'gerais', 'vamos', 'conversar', 'desafios', 'brasil', 'reflexos', 'municípios', 'evento', 'câmara', 'municipal', 'conceição', 'mato', 'mg']",[],[]
25,"Precisamos continuar a discutir este fato grave que foi a intervenção federal na segurança pública do Rio de Janeiro.
Luiz Eduardo Soares fala e me interpreta.
Representa o que penso. Vamos continuar conversando sobre isto. É importante!  https://t.co/ybqSif7nC6","['precisamos', 'continuar', 'discutir', 'fato', 'grave', 'intervenção', 'federal', 'segurança', 'pública', 'rio', 'janeiro', 'luiz', 'eduardo', 'soares', 'fala', 'interpreta', 'representa', 'penso', 'vamos', 'continuar', 'conversando', 'importante']",[],[]
26,"Nota completa: 
https://t.co/bxZpw6AWSe","['nota', 'completa']",[],[]
27,"(...)Um jovem soldado morto pelas milícias, por policiais corruptos ou pelas falanges do narcotráfico e ou facções criminosas é fato comovente q podemos esperar ao se envolverem tropas sem nenhum treinamento em segurança pública. Torço muito que possa dar certo, mas duvido muito!","['jovem', 'soldado', 'morto', 'milícias', 'policiais', 'corruptos', 'falanges', 'narcotráfico', 'facções', 'criminosas', 'fato', 'comovente', 'q', 'podemos', 'esperar', 'envolverem', 'tropas', 'nenhum', 'treinamento', 'segurança', 'pública', 'torço', 'possa', 'certo', 'duvido']",[],[]
28,"(...)A corrupção no aparelho policial do Rio, e do Brasil vai procurar caminhos para se relacionar com o Exército. Repelir o inimigo é tarefa muito diferente de formar a culpa e condenar criminosos. (...)","['corrupção', 'aparelho', 'policial', 'rio', 'brasil', 'procurar', 'caminhos', 'relacionar', 'exército', 'repelir', 'inimigo', 'tarefa', 'diferente', 'formar', 'culpa', 'condenar', 'criminosos']",[],[]
29,(...) Faz tempo que nações poderosas querem que as forças de defesa de países como o Brasil abandonem sua missão institucional para se converterem em forças de segurança pública e combate ao narcotráfico. Não podemos aceitar isto! (...),"['nações', 'poderosas', 'forças', 'defesa', 'países', 'brasil', 'abandonem', 'missão', 'institucional', 'converterem', 'forças', 'segurança', 'pública', 'combate', 'narcotráfico', 'podemos', 'aceitar']",[],[]
30,"(...) Mas deve saber, com clareza, que sem os meios corretos, sem inovações institucionais profundas, sem uma convergência com um ministério publico e um poder judiciário muito diferentes do que temos, por media, sua tarefa corre muitos riscos (...)","['clareza', 'meios', 'corretos', 'inovações', 'institucionais', 'profundas', 'convergência', 'ministério', 'publico', 'judiciário', 'diferentes', 'media', 'tarefa', 'corre', 'riscos']",[],[]
31,"(...) O general a quem se atribuiu a penosa tarefa, Walter Braga Neto, é o que há de melhor em nossas forças armadas. Sério, competente e com elevado espírito publico, deve ter o apoio de todos nós (...)","['general', 'atribuiu', 'penosa', 'tarefa', 'walter', 'braga', 'neto', 'melhor', 'forças', 'armadas', 'sério', 'competente', 'elevado', 'espírito', 'publico']",[],[]
32,(...) de facções criminosas organizadas e empoderadas por anos de conivência e omissões de governos dos principais estados brasileiros em sua origem(...),"['facções', 'criminosas', 'organizadas', 'empoderadas', 'anos', 'conivência', 'omissões', 'governos', 'principais', 'estados', 'brasileiros', 'origem']",[],[]
33,(...)anti-nacional e pela metástase da corrupção generalizada. Mas corresponde a uma súplica generalizada da sociedade brasileira que anda com medo e com justíssima queixa de seus governantes impotentes diante do crime e da violência banalizados e da crescente audácia (...),"['anti-nacional', 'metástase', 'corrupção', 'generalizada', 'corresponde', 'súplica', 'generalizada', 'sociedade', 'brasileira', 'anda', 'medo', 'justíssima', 'queixa', 'governantes', 'impotentes', 'crime', 'violência', 'banalizados', 'crescente', 'audácia']",[],[]
