,text,token_list,Hashtag,Mentions
19,"Foi muito bom estar com o setor produtivo gaúcho dialogando sobre o futuro do Rio Grande e do Brasil.

O estado tem tomado medidas na direção certa sob a liderança do governador @JoseIvoSartori e já começa a vencer a crise.

Agradeço a calorosa recepção. https://t.co/jpkNNc3aHQ","['setor', 'produtivo', 'gaúcho', 'dialogando', 'futuro', 'rio', 'brasil', 'tomado', 'medidas', 'direção', 'certa', 'liderança', 'governador', 'começa', 'vencer', 'crise', 'agradeço', 'calorosa', 'recepção']",[],['joseivosartori']
20,https://t.co/cWjFKpwYQ6,[],[],[]
21,"Os 22 meses de trabalho no Ministério da Fazenda foram intensos e gratificantes. Corrigimos os erros da política econômica do governo anterior, aprovamos reformas que o Brasil necessitava há décadas e tiramos o país da pior recessão da sua história.

Os resultados falam por si. https://t.co/h2HOf0gJ2x","['22', 'trabalho', 'ministério', 'fazenda', 'intensos', 'gratificantes', 'corrigimos', 'erros', 'política', 'econômica', 'governo', 'anterior', 'aprovamos', 'reformas', 'brasil', 'necessitava', 'décadas', 'tiramos', 'país', 'pior', 'recessão', 'história', 'resultados', 'falam', 'si']",[],[]
22,"Não existem atalhos. O que existe é trabalho duro e a política certa aplicada de forma consistente durante um longo tempo.

Muito obrigado e vamos em frente!","['existem', 'atalhos', 'existe', 'trabalho', 'duro', 'política', 'certa', 'aplicada', 'consistente', 'durante', 'longo', 'vamos', 'frente']",[],[]
23,"Inicio, agora, uma nova etapa que construirei ao lado dos brasileiros que desejam bom senso, equilíbrio e competência na gestão pública. Me ofereço como um porta voz dos anseios de todos que têm consciência de que o extremismo e o populismo não levarão o Brasil a lugar nenhum.","['etapa', 'construirei', 'brasileiros', 'desejam', 'senso', 'equilíbrio', 'competência', 'gestão', 'pública', 'ofereço', 'porta', 'voz', 'anseios', 'consciência', 'extremismo', 'populismo', 'levarão', 'brasil', 'nenhum']",[],[]
24,"Agradeço de coração a toda nossa equipe pela entrega e dedicação. De fato, vocês são um verdadeiro ""dream team"".","['agradeço', 'coração', 'equipe', 'entrega', 'dedicação', 'fato', 'verdadeiro', 'dream', 'team']",[],[]
25,"O país caminha na direção certa. Voltou a crescer, gerar empregos, tudo isso com inflação baixa e os menores juros da história. Mas ainda há muito por fazer. É preciso seguir mudando as estruturas na economia e demais áreas para que nos tornemos a nação que tanto sonhamos.","['país', 'caminha', 'direção', 'certa', 'voltou', 'crescer', 'gerar', 'empregos', 'inflação', 'baixa', 'menores', 'juros', 'história', 'preciso', 'seguir', 'mudando', 'estruturas', 'economia', 'áreas', 'tornemos', 'nação', 'sonhamos']",[],[]
26,Deixo hoje o Ministério da Fazenda com a sensação de dever cumprido. Foram meses de muito trabalho onde tiramos o Brasil da sua mais grave crise e construímos as bases para um forte crescimento nos próximos anos.,"['deixo', 'hoje', 'ministério', 'fazenda', 'sensação', 'dever', 'cumprido', 'trabalho', 'tiramos', 'brasil', 'grave', 'crise', 'construímos', 'bases', 'forte', 'crescimento', 'próximos', 'anos']",[],[]
27,"Logo mais, às 15h30, farei uma coletiva de imprensa sobre minha decisão de permanecer ou não à frente do Ministério da Fazenda.","['15h30', 'farei', 'coletiva', 'imprensa', 'decisão', 'permanecer', 'frente', 'ministério', 'fazenda']",[],[]
28,"Oficialmente filiado ao MDB, Movimento Democrático Brasileiro. Estamos juntos para aprofundar as mudanças que fizeram o Brasil sair da sua maior crise e voltar a crescer.

Na próxima sexta-feira anunciarei minha decisão sobre permanecer ou não à frente do Ministério da Fazenda. https://t.co/EUeDBofP4o","['oficialmente', 'filiado', 'mdb', 'movimento', 'democrático', 'brasileiro', 'juntos', 'aprofundar', 'mudanças', 'fizeram', 'brasil', 'sair', 'crise', 'voltar', 'crescer', 'sexta-feira', 'anunciarei', 'decisão', 'permanecer', 'frente', 'ministério', 'fazenda']",[],[]
29,"Como membro do executivo, respeito a independência e autonomia do judiciário e do STF. Eu espero que nos próximos dias o país vire uma página importante e caminhe junto para uma nova etapa da democracia.","['membro', 'executivo', 'respeito', 'independência', 'autonomia', 'judiciário', 'stf', 'espero', 'próximos', 'dias', 'país', 'vire', 'página', 'importante', 'caminhe', 'junto', 'etapa', 'democracia']",[],[]
30,AO VIVO: Filiação ao MDB https://t.co/tYlpwDnJEz,"['vivo', 'filiação', 'mdb']",[],[]
31,"RT @PMDB_Nacional: É hoje! Reforço de peso para o MDB. Bem vindo, @meirelles https://t.co/uDBcOfNEYR","['rt', 'hoje', 'reforço', 'peso', 'mdb']",[],"['pmdb_nacional', 'meirelles']"
32,"O Brasil terá 3 caminhos nesta eleição:

1. Retroceder às ideias que nos levaram para a pior crise da história
2. Apostar no falatório e nas promessas daqueles que dizem que vão fazer
3. Seguir e ampliar a atual política de reformas que fez o país voltar a crescer e gerar emprego https://t.co/XQJmkxZhfK","['brasil', '3', 'caminhos', 'eleição', '1', 'retroceder', 'ideias', 'levaram', 'pior', 'crise', 'história', '2', 'apostar', 'falatório', 'promessas', 'daqueles', '3', 'seguir', 'ampliar', 'atual', 'política', 'reformas', 'país', 'voltar', 'crescer', 'gerar', 'emprego']",[],[]
33,Em um curto espaço de tempo tiramos a economia da recessão e colocamos o país nos trilhos. Confira as boas notícias da última semana! https://t.co/uxVVh8C4XJ,"['curto', 'espaço', 'tiramos', 'economia', 'recessão', 'colocamos', 'país', 'trilhos', 'confira', 'boas', 'notícias', 'última', 'semana']",[],[]
34,Feliz Páscoa! https://t.co/S7UwAqTKbe,"['feliz', 'páscoa']",[],[]
35,https://t.co/pDwcNinFe5,[],[],[]
36,"Muitos pré-candidatos a presidente defendem a continuidade da atual política econômica. Porém, uma coisa é falar e outra, bem diferente, é implementar essa série de medidas que tiraram o Brasil da mais grave crise econômica da sua história. https://t.co/PkRd6C4SHw","['pré-candidatos', 'presidente', 'defendem', 'continuidade', 'atual', 'política', 'econômica', 'falar', 'diferente', 'implementar', 'série', 'medidas', 'tiraram', 'brasil', 'grave', 'crise', 'econômica', 'história']",[],[]
37,"""O patrimônio da população é preservado pela melhor gestão da companhia. Temos que modernizar nosso modelo de geração de energia elétrica."" - @Estadao https://t.co/U8RDnoaz5X","['patrimônio', 'população', 'preservado', 'melhor', 'gestão', 'companhia', 'modernizar', 'modelo', 'geração', 'energia', 'elétrica']",[],['estadao']
38,"Numa democracia, resolvemos nossas divergências políticas nas eleições, através do debate e do respeito ao resultado eleitoral. O que aconteceu ontem no Paraná foi um atentado contra a liberdade de expressão de um líder político e isso é inadmissível numa democracia","['democracia', 'resolvemos', 'divergências', 'políticas', 'eleições', 'debate', 'respeito', 'resultado', 'eleitoral', 'aconteceu', 'paraná', 'atentado', 'liberdade', 'expressão', 'líder', 'político', 'inadmissível', 'democracia']",[],[]
39,"Enquanto isso, sigo focado no trabalho no Ministério da Fazenda. Continuarei comprometido a trabalhar pelo Brasil","['sigo', 'focado', 'trabalho', 'ministério', 'fazenda', 'continuarei', 'comprometido', 'trabalhar', 'brasil']",[],[]
40,"Tomei a decisão de me filiar ao @PMDB_Nacional. É nosso desafio aprofundar as mudanças que tiraram o Brasil da pior crise de nossa história.
Na próxima semana tomarei a decisão se irei ou não me candidatar nas eleições de outubro","['tomei', 'decisão', 'filiar', 'desafio', 'aprofundar', 'mudanças', 'tiraram', 'brasil', 'pior', 'crise', 'história', 'semana', 'tomarei', 'decisão', 'irei', 'candidatar', 'eleições', 'outubro']",[],['pmdb_nacional']
41,"Coerência é um valor fundamental no debate sobre o futuro do Brasil. É preciso deixar claro o que cada um defende.

Minha linha sempre foi a mesma: estabilidade, controle dos gastos e da inflação, reformas, etc.. Só assim vamos melhorar a renda e os serviços para a população. https://t.co/pCaaq8cFQ1","['coerência', 'fundamental', 'debate', 'futuro', 'brasil', 'preciso', 'deixar', 'claro', 'defende', 'linha', 'mesma', 'estabilidade', 'controle', 'gastos', 'inflação', 'reformas', 'etc', 'vamos', 'melhorar', 'renda', 'serviços', 'população']",[],[]
42,"Junto com os avanços da Lei de Governança de Estatais, que determina a nomeação de dirigentes por critérios técnicos, esta é mais uma importante medida que estamos implementando para aumentar a transparência e qualificar a gestão dos bancos públicos. https://t.co/zV64Sw9WrB","['junto', 'avanços', 'lei', 'governança', 'estatais', 'determina', 'nomeação', 'dirigentes', 'critérios', 'técnicos', 'importante', 'medida', 'implementando', 'aumentar', 'transparência', 'qualificar', 'gestão', 'bancos', 'públicos']",[],[]
43,"Bom dia. Participo agora, na sede do @TCUoficial, de debate sobre a privatização da @Eletrobras. Acompanhe ao vivo: https://t.co/NKmScpYIup https://t.co/8o2b44niGf","['dia', 'participo', 'sede', 'debate', 'privatização', 'acompanhe', 'vivo']",[],"['tcuoficial', 'eletrobras']"
44,"Tive a alegria de participar de um grande encontro, com mais de 5 mil gerentes do Banco do Brasil​ e falar a eles sobre o que acredito ser o papel dos líderes nesse momento de profunda transformação do país.

Foi muito bom estar aí! O Brasil 🇧🇷 conta com vocês. https://t.co/u2qxvjCuFL","['alegria', 'participar', 'encontro', '5', 'gerentes', 'banco', 'brasil', 'falar', 'acredito', 'papel', 'líderes', 'profunda', 'transformação', 'país', 'brasil', 'conta']",[],[]
